settlement_date,settlement_period,ssp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment,price_derivation_code,replacement_price,settlement_datetime,ssp_raw,is_spike,abs_imbalance_volume,price_derivation_code_P
2021-05-17,1,95.5,141.0545,0.0,0.0,P,95.5,2021-05-17 00:00:00,95.5,0,141.0545,1
2021-05-17,2,92.0,105.1705,0.0,0.0,P,92.0,2021-05-17 00:30:00,92.0,0,105.1705,1
2021-05-17,3,89.0,53.1001,0.0,0.0,P,89.0,2021-05-17 01:00:00,89.0,0,53.1001,1
2021-05-17,4,89.0,24.7585,0.0,0.0,P,89.0,2021-05-17 01:30:00,89.0,0,24.7585,1
2021-05-17,5,19.71,-2.175,0.0,0.0,N,19.71,2021-05-17 02:00:00,19.71,0,2.175,0
2021-05-17,6,85.0,128.1667,0.0,0.0,P,85.0,2021-05-17 02:30:00,85.0,0,128.1667,1
2021-05-17,7,89.0,193.7282,0.0,0.0,P,89.0,2021-05-17 03:00:00,89.0,0,193.7282,1
2021-05-17,8,89.0,139.7945,0.0,0.0,P,89.0,2021-05-17 03:30:00,89.0,0,139.7945,1
2021-05-17,9,85.0,72.275,0.0,0.0,P,85.0,2021-05-17 04:00:00,85.0,0,72.275,1
2021-05-17,10,89.0,109.1867,0.0,0.0,P,89.0,2021-05-17 04:30:00,89.0,0,109.1867,1
2021-05-17,11,60.2104,-49.2151,0.0,0.0,N,60.2104,2021-05-17 05:00:00,60.2104,0,49.2151,0
2021-05-17,12,92.0,63.672,0.0,0.0,P,92.0,2021-05-17 05:30:00,92.0,0,63.672,1
2021-05-17,13,98.9,449.3091,0.0,0.0,P,98.9,2021-05-17 06:00:00,98.9,0,449.3091,1
2021-05-17,14,104.5,539.6694,0.0,0.0,P,104.5,2021-05-17 06:30:00,104.5,0,539.6694,1
2021-05-17,15,119.9,330.9652,0.0,0.0,P,119.9,2021-05-17 07:00:00,119.9,0,330.9652,1
2021-05-17,16,125.0,503.64532,0.0,0.0,P,125.0,2021-05-17 07:30:00,125.0,0,503.64532,1
2021-05-17,17,119.19979,362.9985,0.0,0.0,P,119.19979,2021-05-17 08:00:00,119.19979,0,362.9985,1
2021-05-17,18,119.9,518.8985,0.0,0.0,P,119.9,2021-05-17 08:30:00,119.9,0,518.8985,1
2021-05-17,19,125.0,640.875,0.0,0.0,P,125.0,2021-05-17 09:00:00,125.0,0,640.875,1
2021-05-17,20,125.0,581.88336,0.0,0.0,P,125.0,2021-05-17 09:30:00,125.0,0,581.88336,1
2021-05-17,21,125.0,553.5514,0.0,0.0,P,125.0,2021-05-17 10:00:00,125.0,0,553.5514,1
2021-05-17,22,109.0,319.097,0.0,0.0,P,109.0,2021-05-17 10:30:00,109.0,0,319.097,1
2021-05-17,23,119.9,218.4023,0.0,0.0,P,119.9,2021-05-17 11:00:00,119.9,0,218.4023,1
2021-05-17,24,119.9,132.0792,0.0,0.0,P,119.9,2021-05-17 11:30:00,119.9,0,132.0792,1
2021-05-17,25,119.9,337.7679,0.0,0.0,P,119.9,2021-05-17 12:00:00,119.9,0,337.7679,1
2021-05-17,26,119.9,195.5402,0.0,0.0,P,119.9,2021-05-17 12:30:00,119.9,0,195.5402,1
2021-05-17,27,129.75,309.0681,0.0,0.0,P,129.75,2021-05-17 13:00:00,129.75,0,309.0681,1
2021-05-17,28,100.0,170.03159,0.0,0.0,P,100.0,2021-05-17 13:30:00,100.0,0,170.03159,1
2021-05-17,29,98.4,68.17,0.0,0.0,P,98.4,2021-05-17 14:00:00,98.4,0,68.17,1
2021-05-17,30,51.85,-153.61018,0.0,0.0,N,51.85,2021-05-17 14:30:00,51.85,0,153.61018,0
2021-05-17,31,113.9,52.6306,0.0,0.0,P,113.9,2021-05-17 15:00:00,113.9,0,52.6306,1
2021-05-17,32,113.9,95.7666,0.0,0.0,P,113.9,2021-05-17 15:30:00,113.9,0,95.7666,1
2021-05-17,33,51.9,-54.2235,0.0,0.0,N,51.9,2021-05-17 16:00:00,51.9,0,54.2235,0
2021-05-17,34,113.9,24.27511,0.0,0.0,P,113.9,2021-05-17 16:30:00,113.9,0,24.27511,1
2021-05-17,35,113.9,157.1668,0.0,0.0,P,113.9,2021-05-17 17:00:00,113.9,0,157.1668,1
2021-05-17,36,114.0,254.2406,0.0,0.0,P,114.0,2021-05-17 17:30:00,114.0,0,254.2406,1
2021-05-17,37,108.9,171.6482,0.0,0.0,P,108.9,2021-05-17 18:00:00,108.9,0,171.6482,1
2021-05-17,38,108.9,10.545,0.0,0.0,P,108.9,2021-05-17 18:30:00,108.9,0,10.545,1
2021-05-17,39,97.8,142.0391,0.0,0.0,P,97.8,2021-05-17 19:00:00,97.8,0,142.0391,1
2021-05-17,40,97.8,5.74159,0.0,0.0,P,97.8,2021-05-17 19:30:00,97.8,0,5.74159,1
2021-05-17,41,52.1,-107.8085,0.0,0.0,N,52.1,2021-05-17 20:00:00,52.1,0,107.8085,0
2021-05-17,42,52.7,-97.3168,0.0,0.0,N,52.7,2021-05-17 20:30:00,52.7,0,97.3168,0
2021-05-17,43,97.8,101.56931,0.0,0.0,P,97.8,2021-05-17 21:00:00,97.8,0,101.56931,1
2021-05-17,44,96.25,260.64868,0.0,0.0,P,96.25,2021-05-17 21:30:00,96.25,0,260.64868,1
2021-05-17,45,96.25,152.7162,0.0,0.0,P,96.25,2021-05-17 22:00:00,96.25,0,152.7162,1
2021-05-17,46,96.0,102.81771,0.0,0.0,P,96.0,2021-05-17 22:30:00,96.0,0,102.81771,1
2021-05-17,47,57.8,-17.4749,0.0,0.0,N,57.8,2021-05-17 23:00:00,57.8,0,17.4749,0
2021-05-17,48,53.68,-141.7654,0.0,0.0,N,53.68,2021-05-17 23:30:00,53.68,0,141.7654,0
2021-05-18,1,88.0,154.2239,0.0,0.0,P,88.0,2021-05-18 00:00:00,88.0,0,154.2239,1
2021-05-18,2,52.2,-53.16931,0.0,0.0,N,52.2,2021-05-18 00:30:00,52.2,0,53.16931,0
2021-05-18,3,51.9,-11.8918,0.0,0.0,N,51.9,2021-05-18 01:00:00,51.9,0,11.8918,0
2021-05-18,4,53.8,-18.3122,0.0,0.0,N,53.8,2021-05-18 01:30:00,53.8,0,18.3122,0
2021-05-18,5,88.0,138.77669,0.0,0.0,P,88.0,2021-05-18 02:00:00,88.0,0,138.77669,1
2021-05-18,6,88.75,212.5802,0.0,0.0,P,88.75,2021-05-18 02:30:00,88.75,0,212.5802,1
2021-05-18,7,88.5,226.0749,0.0,0.0,P,88.5,2021-05-18 03:00:00,88.5,0,226.0749,1
2021-05-18,8,88.5,150.51662,0.0,0.0,P,88.5,2021-05-18 03:30:00,88.5,0,150.51662,1
2021-05-18,9,87.95,209.1375,0.0,0.0,P,87.95,2021-05-18 04:00:00,87.95,0,209.1375,1
2021-05-18,10,87.95,141.6225,0.0,0.0,P,87.95,2021-05-18 04:30:00,87.95,0,141.6225,1
2021-05-18,11,88.0,141.7799,0.0,0.0,P,88.0,2021-05-18 05:00:00,88.0,0,141.7799,1
2021-05-18,12,88.0,197.7358,0.0,0.0,P,88.0,2021-05-18 05:30:00,88.0,0,197.7358,1
2021-05-18,13,96.9,337.9461,0.0,0.0,P,96.9,2021-05-18 06:00:00,96.9,0,337.9461,1
2021-05-18,14,104.0,558.5956,0.0,0.0,P,104.0,2021-05-18 06:30:00,104.0,0,558.5956,1
2021-05-18,15,122.0,327.8279,0.0,0.0,P,122.0,2021-05-18 07:00:00,122.0,0,327.8279,1
2021-05-18,16,125.0,222.5185,0.0,0.0,P,125.0,2021-05-18 07:30:00,125.0,0,222.5185,1
2021-05-18,17,51.9,-150.59068,0.0,0.0,N,51.9,2021-05-18 08:00:00,51.9,0,150.59068,0
2021-05-18,18,52.0,-113.8167,0.0,0.0,N,52.0,2021-05-18 08:30:00,52.0,0,113.8167,0
2021-05-18,19,125.0,98.97599,0.0,0.0,P,125.0,2021-05-18 09:00:00,125.0,0,98.97599,1
2021-05-18,20,120.0,26.5029,0.0,0.0,P,120.0,2021-05-18 09:30:00,120.0,0,26.5029,1
2021-05-18,21,130.0,229.51448,0.0,0.0,P,130.0,2021-05-18 10:00:00,130.0,0,229.51448,1
2021-05-18,22,53.35,-51.30951,0.0,0.0,N,53.35,2021-05-18 10:30:00,53.35,0,51.30951,0
2021-05-18,23,52.0,-185.5651,0.0,0.0,N,52.0,2021-05-18 11:00:00,52.0,0,185.5651,0
2021-05-18,24,10.6,-308.6335,0.0,0.0,N,10.6,2021-05-18 11:30:00,10.6,0,308.6335,0
2021-05-18,25,44.1,-333.2338,0.0,0.0,N,44.1,2021-05-18 12:00:00,44.1,0,333.2338,0
2021-05-18,26,57.0,-45.5557,0.0,0.0,N,57.0,2021-05-18 12:30:00,57.0,0,45.5557,0
2021-05-18,27,99.95,145.8543,0.0,0.0,P,99.95,2021-05-18 13:00:00,99.95,0,145.8543,1
2021-05-18,28,98.7,15.8903,0.0,0.0,P,98.7,2021-05-18 13:30:00,98.7,0,15.8903,1
2021-05-18,29,52.0,-75.0742,0.0,0.0,N,52.0,2021-05-18 14:00:00,52.0,0,75.0742,0
2021-05-18,30,0.0,-276.9634,0.0,0.0,N,0.0,2021-05-18 14:30:00,0.0,0,276.9634,0
2021-05-18,31,10.6,-356.125,0.0,0.0,N,10.6,2021-05-18 15:00:00,10.6,0,356.125,0
2021-05-18,32,2.32343,-267.1983,0.0,0.0,N,2.32343,2021-05-18 15:30:00,2.32343,0,267.1983,0
2021-05-18,33,57.11,-4.09569,0.0,0.0,N,57.11,2021-05-18 16:00:00,57.11,0,4.09569,0
2021-05-18,34,10.6,-134.4723,0.0,0.0,N,10.6,2021-05-18 16:30:00,10.6,0,134.4723,0
2021-05-18,35,45.1,-108.39782,0.0,0.0,N,45.1,2021-05-18 17:00:00,45.1,0,108.39782,0
2021-05-18,36,55.25,-54.5506,0.0,0.0,N,55.25,2021-05-18 17:30:00,55.25,0,54.5506,0
2021-05-18,37,55.25,-223.01881,0.0,0.0,N,55.25,2021-05-18 18:00:00,55.25,0,223.01881,0
2021-05-18,38,55.25,-315.784,0.0,0.0,N,55.25,2021-05-18 18:30:00,55.25,0,315.784,0
2021-05-18,39,55.5,-29.8609,0.0,0.0,N,55.5,2021-05-18 19:00:00,55.5,0,29.8609,0
2021-05-18,40,150.0,70.6706,0.0,0.0,P,150.0,2021-05-18 19:30:00,150.0,0,70.6706,1
2021-05-18,41,150.0,117.0909,0.0,0.0,P,150.0,2021-05-18 20:00:00,150.0,0,117.0909,1
2021-05-18,42,56.21,-3.7635,0.0,0.0,N,56.21,2021-05-18 20:30:00,56.21,0,3.7635,0
2021-05-18,43,55.5,-175.1267,0.0,0.0,N,55.5,2021-05-18 21:00:00,55.5,0,175.1267,0
2021-05-18,44,55.5,-100.1161,0.0,0.0,N,55.5,2021-05-18 21:30:00,55.5,0,100.1161,0
2021-05-18,45,55.5,-43.73789,0.0,0.0,N,55.5,2021-05-18 22:00:00,55.5,0,43.73789,0
2021-05-18,46,55.2,-225.191,0.0,0.0,N,55.2,2021-05-18 22:30:00,55.2,0,225.191,0
2021-05-18,47,55.5,-278.7332,0.0,0.0,N,55.5,2021-05-18 23:00:00,55.5,0,278.7332,0
2021-05-18,48,21.0,-338.6131,0.0,0.0,N,21.0,2021-05-18 23:30:00,21.0,0,338.6131,0
2021-05-19,1,55.5,-105.59051,0.0,0.0,N,55.5,2021-05-19 00:00:00,55.5,0,105.59051,0
2021-05-19,2,89.0,94.4642,0.0,0.0,P,89.0,2021-05-19 00:30:00,89.0,0,94.4642,1
2021-05-19,3,92.0,245.3136,0.0,0.0,P,92.0,2021-05-19 01:00:00,92.0,0,245.3136,1
2021-05-19,4,95.0,360.1577,0.0,0.0,P,95.0,2021-05-19 01:30:00,95.0,0,360.1577,1
2021-05-19,5,89.0,207.17361,0.0,0.0,P,89.0,2021-05-19 02:00:00,89.0,0,207.17361,1
2021-05-19,6,83.0,39.1251,0.0,0.0,P,83.0,2021-05-19 02:30:00,83.0,0,39.1251,1
2021-05-19,7,51.62,-104.0168,0.0,0.0,N,51.62,2021-05-19 03:00:00,51.62,0,104.0168,0
2021-05-19,8,56.0,-142.86661,0.0,0.0,N,56.0,2021-05-19 03:30:00,56.0,0,142.86661,0
2021-05-19,9,75.0,37.85,0.0,0.0,P,75.0,2021-05-19 04:00:00,75.0,0,37.85,1
2021-05-19,10,79.0,92.8324,0.0,0.0,P,79.0,2021-05-19 04:30:00,79.0,0,92.8324,1
2021-05-19,11,65.83723,-37.06779,0.0,0.0,N,65.83723,2021-05-19 05:00:00,65.83723,0,37.06779,0
2021-05-19,12,102.00007,105.2822,0.0,0.0,P,102.00007,2021-05-19 05:30:00,102.00007,0,105.2822,1
2021-05-19,13,95.0,40.0077,0.0,0.0,P,95.0,2021-05-19 06:00:00,95.0,0,40.0077,1
2021-05-19,14,102.0,104.6592,0.0,0.0,P,102.0,2021-05-19 06:30:00,102.0,0,104.6592,1
2021-05-19,15,105.0,113.9473,0.0,0.0,P,105.0,2021-05-19 07:00:00,105.0,0,113.9473,1
2021-05-19,16,129.9,459.4982,0.0,0.0,P,129.9,2021-05-19 07:30:00,129.9,0,459.4982,1
2021-05-19,17,120.0,78.52802,0.0,0.0,P,120.0,2021-05-19 08:00:00,120.0,0,78.52802,1
2021-05-19,18,56.2,-26.9082,0.0,0.0,N,56.2,2021-05-19 08:30:00,56.2,0,26.9082,0
2021-05-19,19,56.2,-56.51501,0.0,0.0,N,56.2,2021-05-19 09:00:00,56.2,0,56.51501,0
2021-05-19,20,56.5,-193.9715,0.0,0.0,N,56.5,2021-05-19 09:30:00,56.5,0,193.9715,0
2021-05-19,21,56.0,-313.6311,0.0,0.0,N,56.0,2021-05-19 10:00:00,56.0,0,313.6311,0
2021-05-19,22,56.0,-169.75569,0.0,0.0,N,56.0,2021-05-19 10:30:00,56.0,0,169.75569,0
2021-05-19,23,97.5,313.6088,0.0,0.0,P,97.5,2021-05-19 11:00:00,97.5,0,313.6088,1
2021-05-19,24,97.5,78.5265,0.0,0.0,P,97.5,2021-05-19 11:30:00,97.5,0,78.5265,1
2021-05-19,25,97.5,91.3544,0.0,0.0,P,97.5,2021-05-19 12:00:00,97.5,0,91.3544,1
2021-05-19,26,97.5,204.2007,0.0,0.0,P,97.5,2021-05-19 12:30:00,97.5,0,204.2007,1
2021-05-19,27,97.5,60.2859,0.0,0.0,P,97.5,2021-05-19 13:00:00,97.5,0,60.2859,1
2021-05-19,28,56.75,-118.33179,0.0,0.0,N,56.75,2021-05-19 13:30:00,56.75,0,118.33179,0
2021-05-19,29,56.05,-275.20532,0.0,0.0,N,56.05,2021-05-19 14:00:00,56.05,0,275.20532,0
2021-05-19,30,56.75,-148.73969,0.0,0.0,N,56.75,2021-05-19 14:30:00,56.75,0,148.73969,0
2021-05-19,31,56.75,-133.0333,0.0,0.0,N,56.75,2021-05-19 15:00:00,56.75,0,133.0333,0
2021-05-19,32,56.75,-148.234,0.0,0.0,N,56.75,2021-05-19 15:30:00,56.75,0,148.234,0
2021-05-19,33,56.51,-139.22038,0.0,0.0,N,56.51,2021-05-19 16:00:00,56.51,0,139.22038,0
2021-05-19,34,56.75,-242.9687,0.0,0.0,N,56.75,2021-05-19 16:30:00,56.75,0,242.9687,0
2021-05-19,35,56.0,-472.0695,0.0,0.0,N,56.0,2021-05-19 17:00:00,56.0,0,472.0695,0
2021-05-19,36,56.75,-340.3415,0.0,0.0,N,56.75,2021-05-19 17:30:00,56.75,0,340.3415,0
2021-05-19,37,56.75,-197.3998,0.0,0.0,N,56.75,2021-05-19 18:00:00,56.75,0,197.3998,0
2021-05-19,38,57.0,-86.1719,0.0,0.0,N,57.0,2021-05-19 18:30:00,57.0,0,86.1719,0
2021-05-19,39,56.75,-173.19148,0.0,0.0,N,56.75,2021-05-19 19:00:00,56.75,0,173.19148,0
2021-05-19,40,56.75,-225.7758,0.0,0.0,N,56.75,2021-05-19 19:30:00,56.75,0,225.7758,0
2021-05-19,41,113.99987,41.4155,0.0,0.0,P,113.99987,2021-05-19 20:00:00,113.99987,0,41.4155,1
2021-05-19,42,118.0,69.70501,0.0,0.0,P,118.0,2021-05-19 20:30:00,118.0,0,69.70501,1
2021-05-19,43,119.0,425.161,0.0,0.0,P,119.0,2021-05-19 21:00:00,119.0,0,425.161,1
2021-05-19,44,109.0,395.4212,0.0,0.0,P,109.0,2021-05-19 21:30:00,109.0,0,395.4212,1
2021-05-19,45,88.0,284.5281,0.0,0.0,P,88.0,2021-05-19 22:00:00,88.0,0,284.5281,1
2021-05-19,46,84.0,159.1222,0.0,0.0,P,84.0,2021-05-19 22:30:00,84.0,0,159.1222,1
2021-05-19,47,84.0,102.397,0.0,0.0,P,84.0,2021-05-19 23:00:00,84.0,0,102.397,1
2021-05-19,48,82.9,268.9158,0.0,0.0,P,82.9,2021-05-19 23:30:00,82.9,0,268.9158,1
2021-05-20,1,80.5,13.6329,0.0,0.0,P,80.5,2021-05-20 00:00:00,80.5,0,13.6329,1
2021-05-20,2,57.0,-8.0719,0.0,0.0,N,57.0,2021-05-20 00:30:00,57.0,0,8.0719,0
2021-05-20,3,50.36,-106.9629,0.0,0.0,N,50.36,2021-05-20 01:00:00,50.36,0,106.9629,0
2021-05-20,4,50.36,-74.9167,0.0,0.0,N,50.36,2021-05-20 01:30:00,50.36,0,74.9167,0
2021-05-20,5,56.0,-23.6375,0.0,0.0,N,56.0,2021-05-20 02:00:00,56.0,0,23.6375,0
2021-05-20,6,49.11013,-137.525,0.0,0.0,N,49.11013,2021-05-20 02:30:00,49.11013,0,137.525,0
2021-05-20,7,82.45,266.2244,0.0,0.0,P,82.45,2021-05-20 03:00:00,82.45,0,266.2244,1
2021-05-20,8,75.0,237.6941,0.0,0.0,P,75.0,2021-05-20 03:30:00,75.0,0,237.6941,1
2021-05-20,9,82.45,167.8012,0.0,0.0,P,82.45,2021-05-20 04:00:00,82.45,0,167.8012,1
2021-05-20,10,74.95,10.4538,0.0,0.0,P,74.95,2021-05-20 04:30:00,74.95,0,10.4538,1
2021-05-20,11,82.45,133.1939,0.0,0.0,P,82.45,2021-05-20 05:00:00,82.45,0,133.1939,1
2021-05-20,12,82.45,71.0575,0.0,0.0,P,82.45,2021-05-20 05:30:00,82.45,0,71.0575,1
2021-05-20,13,56.5,-52.44819,0.0,0.0,N,56.5,2021-05-20 06:00:00,56.5,0,52.44819,0
2021-05-20,14,56.5,-104.5351,0.0,0.0,N,56.5,2021-05-20 06:30:00,56.5,0,104.5351,0
2021-05-20,15,40.0,-265.0483,0.0,0.0,N,40.0,2021-05-20 07:00:00,40.0,0,265.0483,0
2021-05-20,16,92.0,126.3673,0.0,0.0,P,92.0,2021-05-20 07:30:00,92.0,0,126.3673,1
2021-05-20,17,95.0,548.1081,0.0,0.0,P,95.0,2021-05-20 08:00:00,95.0,0,548.1081,1
2021-05-20,18,92.0,342.9289,0.0,0.0,P,92.0,2021-05-20 08:30:00,92.0,0,342.9289,1
2021-05-20,19,92.0,122.5834,0.0,0.0,P,92.0,2021-05-20 09:00:00,92.0,0,122.5834,1
2021-05-20,20,28.0,-199.671,0.0,0.0,N,28.0,2021-05-20 09:30:00,28.0,0,199.671,0
2021-05-20,21,60.0,-33.2806,0.0,0.0,N,60.0,2021-05-20 10:00:00,60.0,0,33.2806,0
2021-05-20,22,28.0,-355.0734,0.0,0.0,N,28.0,2021-05-20 10:30:00,28.0,0,355.0734,0
2021-05-20,23,29.0,-78.98329,0.0,0.0,N,29.0,2021-05-20 11:00:00,29.0,0,78.98329,0
2021-05-20,24,79.95,205.82462,0.0,0.0,P,79.95,2021-05-20 11:30:00,79.95,0,205.82462,1
2021-05-20,25,79.95,347.13083,0.0,0.0,P,79.95,2021-05-20 12:00:00,79.95,0,347.13083,1
2021-05-20,26,87.0,636.29834,0.0,0.0,P,87.0,2021-05-20 12:30:00,87.0,0,636.29834,1
2021-05-20,27,86.0,749.0499,0.0,0.0,P,86.0,2021-05-20 13:00:00,86.0,0,749.0499,1
2021-05-20,28,83.95,316.2362,0.0,0.0,P,83.95,2021-05-20 13:30:00,83.95,0,316.2362,1
2021-05-20,29,83.95,307.75018,0.0,0.0,P,83.95,2021-05-20 14:00:00,83.95,0,307.75018,1
2021-05-20,30,43.02,-65.6703,0.0,0.0,N,43.02,2021-05-20 14:30:00,43.02,0,65.6703,0
2021-05-20,31,81.98,312.489,0.0,0.0,P,81.98,2021-05-20 15:00:00,81.98,0,312.489,1
2021-05-20,32,81.95,269.7419,0.0,0.0,P,81.95,2021-05-20 15:30:00,81.95,0,269.7419,1
2021-05-20,33,81.98,485.3872,0.0,0.0,P,81.98,2021-05-20 16:00:00,81.98,0,485.3872,1
2021-05-20,34,81.99,640.2246,0.0,0.0,P,81.99,2021-05-20 16:30:00,81.99,0,640.2246,1
2021-05-20,35,84.9,636.8831,0.0,0.0,P,84.9,2021-05-20 17:00:00,84.9,0,636.8831,1
2021-05-20,36,84.9,482.3829,0.0,0.0,P,84.9,2021-05-20 17:30:00,84.9,0,482.3829,1
2021-05-20,37,84.5,297.8921,0.0,0.0,P,84.5,2021-05-20 18:00:00,84.5,0,297.8921,1
2021-05-20,38,86.8,194.7518,0.0,0.0,P,86.8,2021-05-20 18:30:00,86.8,0,194.7518,1
2021-05-20,39,89.2,311.3585,0.0,0.0,P,89.2,2021-05-20 19:00:00,89.2,0,311.3585,1
2021-05-20,40,89.0,310.4081,0.0,0.0,P,89.0,2021-05-20 19:30:00,89.0,0,310.4081,1
2021-05-20,41,88.0,141.0965,0.0,0.0,P,88.0,2021-05-20 20:00:00,88.0,0,141.0965,1
2021-05-20,42,19.0,-103.3425,0.0,0.0,N,19.0,2021-05-20 20:30:00,19.0,0,103.3425,0
2021-05-20,43,89.6,142.1987,0.0,0.0,P,89.6,2021-05-20 21:00:00,89.6,0,142.1987,1
2021-05-20,44,89.98787,189.6361,0.0,0.0,P,89.98787,2021-05-20 21:30:00,89.98787,0,189.6361,1
2021-05-20,45,89.6,108.8408,0.0,0.0,P,89.6,2021-05-20 22:00:00,89.6,0,108.8408,1
2021-05-20,46,89.6,33.7476,0.0,0.0,P,89.6,2021-05-20 22:30:00,89.6,0,33.7476,1
2021-05-20,47,91.75,155.07172,0.0,0.0,P,91.75,2021-05-20 23:00:00,91.75,0,155.07172,1
2021-05-20,48,21.25013,-376.1845,0.0,0.0,N,21.25013,2021-05-20 23:30:00,21.25013,0,376.1845,0
2021-05-21,1,-25.0,-441.8295,0.0,0.0,N,-25.0,2021-05-21 00:00:00,-25.0,0,441.8295,0
2021-05-21,2,-35.0,-534.1823,0.0,0.0,N,-35.0,2021-05-21 00:30:00,-35.0,0,534.1823,0
2021-05-21,3,11.5,-16.5834,0.0,0.0,N,11.5,2021-05-21 01:00:00,11.5,0,16.5834,0
2021-05-21,4,85.0,104.5227,0.0,0.0,P,85.0,2021-05-21 01:30:00,85.0,0,104.5227,1
2021-05-21,5,11.5,-2.7884,0.0,0.0,N,11.5,2021-05-21 02:00:00,11.5,0,2.7884,0
2021-05-21,6,-27.9,-297.1435,0.0,0.0,N,-27.9,2021-05-21 02:30:00,-27.9,0,297.1435,0
2021-05-21,7,-47.5,-636.0881,0.0,0.0,N,-47.5,2021-05-21 03:00:00,-47.5,0,636.0881,0
2021-05-21,8,-49.39,-666.2107,0.0,0.0,N,-49.39,2021-05-21 03:30:00,-49.39,0,666.2107,0
2021-05-21,9,-47.42,-558.8855,0.0,0.0,N,-47.42,2021-05-21 04:00:00,-47.42,0,558.8855,0
2021-05-21,10,-41.26,-442.004,0.0,0.0,N,-41.26,2021-05-21 04:30:00,-41.26,0,442.004,0
2021-05-21,11,-9.88,-515.9418,0.0,0.0,N,-9.88,2021-05-21 05:00:00,-9.88,0,515.9418,0
2021-05-21,12,88.0,26.6587,0.0,0.0,P,88.0,2021-05-21 05:30:00,88.0,0,26.6587,1
2021-05-21,13,98.0,243.881,0.0,0.0,P,98.0,2021-05-21 06:00:00,98.0,0,243.881,1
2021-05-21,14,93.0,285.1351,0.0,0.0,P,93.0,2021-05-21 06:30:00,93.0,0,285.1351,1
2021-05-21,15,98.0,388.8973,0.0,0.0,P,98.0,2021-05-21 07:00:00,98.0,0,388.8973,1
2021-05-21,16,102.0,584.9242,0.0,0.0,P,102.0,2021-05-21 07:30:00,102.0,0,584.9242,1
2021-05-21,17,102.0,374.12442,0.0,0.0,P,102.0,2021-05-21 08:00:00,102.0,0,374.12442,1
2021-05-21,18,102.0,267.8305,0.0,0.0,P,102.0,2021-05-21 08:30:00,102.0,0,267.8305,1
2021-05-21,19,98.0,204.0646,0.0,0.0,P,98.0,2021-05-21 09:00:00,98.0,0,204.0646,1
2021-05-21,20,93.0,29.4596,0.0,0.0,P,93.0,2021-05-21 09:30:00,93.0,0,29.4596,1
2021-05-21,21,97.95,240.54408,0.0,0.0,P,97.95,2021-05-21 10:00:00,97.95,0,240.54408,1
2021-05-21,22,97.95,104.05141,0.0,0.0,P,97.95,2021-05-21 10:30:00,97.95,0,104.05141,1
2021-05-21,23,98.0,338.59518,0.0,0.0,P,98.0,2021-05-21 11:00:00,98.0,0,338.59518,1
2021-05-21,24,97.95,308.1344,0.0,0.0,P,97.95,2021-05-21 11:30:00,97.95,0,308.1344,1
2021-05-21,25,98.0,428.4594,0.0,0.0,P,98.0,2021-05-21 12:00:00,98.0,0,428.4594,1
2021-05-21,26,97.95,283.1466,0.0,0.0,P,97.95,2021-05-21 12:30:00,97.95,0,283.1466,1
2021-05-21,27,97.95,269.6229,0.0,0.0,P,97.95,2021-05-21 13:00:00,97.95,0,269.6229,1
2021-05-21,28,97.95,142.3492,0.0,0.0,P,97.95,2021-05-21 13:30:00,97.95,0,142.3492,1
2021-05-21,29,93.95,199.4777,0.0,0.0,P,93.95,2021-05-21 14:00:00,93.95,0,199.4777,1
2021-05-21,30,93.95,0.90889,0.0,0.0,P,93.95,2021-05-21 14:30:00,93.95,0,0.90889,1
2021-05-21,31,25.0,-4.963,0.0,0.0,N,25.0,2021-05-21 15:00:00,25.0,0,4.963,0
2021-05-21,32,93.95,4.27402,0.0,0.0,P,93.95,2021-05-21 15:30:00,93.95,0,4.27402,1
2021-05-21,33,12.1,-242.6955,0.0,0.0,N,12.1,2021-05-21 16:00:00,12.1,0,242.6955,0
2021-05-21,34,19.0,-53.2626,0.0,0.0,N,19.0,2021-05-21 16:30:00,19.0,0,53.2626,0
2021-05-21,35,97.5,394.9111,0.0,0.0,P,97.5,2021-05-21 17:00:00,97.5,0,394.9111,1
2021-05-21,36,96.0,386.3334,0.0,0.0,P,96.0,2021-05-21 17:30:00,96.0,0,386.3334,1
2021-05-21,37,96.0,297.2832,0.0,0.0,P,96.0,2021-05-21 18:00:00,96.0,0,297.2832,1
2021-05-21,38,96.0,278.0167,0.0,0.0,P,96.0,2021-05-21 18:30:00,96.0,0,278.0167,1
2021-05-21,39,96.0,332.85022,0.0,0.0,P,96.0,2021-05-21 19:00:00,96.0,0,332.85022,1
2021-05-21,40,96.0,345.2568,0.0,0.0,P,96.0,2021-05-21 19:30:00,96.0,0,345.2568,1
2021-05-21,41,96.0,345.4233,0.0,0.0,P,96.0,2021-05-21 20:00:00,96.0,0,345.4233,1
2021-05-21,42,96.0,529.6722,0.0,0.0,P,96.0,2021-05-21 20:30:00,96.0,0,529.6722,1
2021-05-21,43,93.95,264.1075,0.0,0.0,P,93.95,2021-05-21 21:00:00,93.95,0,264.1075,1
2021-05-21,44,92.5,256.4244,0.0,0.0,P,92.5,2021-05-21 21:30:00,92.5,0,256.4244,1
2021-05-21,45,88.0,88.6712,0.0,0.0,P,88.0,2021-05-21 22:00:00,88.0,0,88.6712,1
