settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-06-26 00:00:00,2026-06-26,1,93.07,62.34,93.07,125.6,95.83,-2.77,False
2026-06-26 00:30:00,2026-06-26,2,100.92,66.46,100.92,137.2,95.83,5.09,False
2026-06-26 01:00:00,2026-06-26,3,102.17,66.54,102.17,139.62,95.83,6.34,False
2026-06-26 01:30:00,2026-06-26,4,97.31,62.73,97.31,133.71,95.83,1.48,False
2026-06-26 02:00:00,2026-06-26,5,85.03,51.02,85.03,120.86,95.83,-10.8,False
2026-06-26 02:30:00,2026-06-26,6,87.76,52.6,87.76,124.74,95.83,-8.07,False
2026-06-26 03:00:00,2026-06-26,7,89.36,58.32,89.36,122.2,95.83,-6.48,False
2026-06-26 03:30:00,2026-06-26,8,91.95,56.46,91.95,129.24,95.83,-3.88,False
2026-06-26 04:00:00,2026-06-26,9,90.9,54.39,90.9,129.21,95.83,-4.94,False
2026-06-26 04:30:00,2026-06-26,10,91.06,53.0,91.06,130.92,95.83,-4.78,False
2026-06-26 05:00:00,2026-06-26,11,95.99,58.0,95.99,135.8,95.83,0.16,False
2026-06-26 05:30:00,2026-06-26,12,103.8,64.48,103.8,144.92,95.83,7.96,False
2026-06-26 06:00:00,2026-06-26,13,119.7,81.74,119.7,159.46,95.83,23.87,False
2026-06-26 06:30:00,2026-06-26,14,120.92,86.53,120.92,157.13,95.83,25.09,False
2026-06-26 07:00:00,2026-06-26,15,113.8,76.1,113.8,153.3,95.83,17.96,False
2026-06-26 07:30:00,2026-06-26,16,106.81,70.9,106.81,144.54,95.83,10.98,False
2026-06-26 08:00:00,2026-06-26,17,111.92,70.96,111.92,154.7,95.83,16.09,False
2026-06-26 08:30:00,2026-06-26,18,102.14,63.86,102.14,142.24,95.83,6.31,False
2026-06-26 09:00:00,2026-06-26,19,100.97,58.77,100.97,144.97,95.83,5.13,False
2026-06-26 09:30:00,2026-06-26,20,105.36,63.56,105.36,148.96,95.83,9.52,False
2026-06-26 10:00:00,2026-06-26,21,99.48,53.97,99.48,146.79,95.83,3.64,False
2026-06-26 10:30:00,2026-06-26,22,100.44,51.37,100.44,151.31,95.83,4.6,False
2026-06-26 11:00:00,2026-06-26,23,110.26,62.89,110.26,159.43,95.83,14.42,False
2026-06-26 11:30:00,2026-06-26,24,114.65,72.71,114.65,158.39,95.83,18.81,False
2026-06-26 12:00:00,2026-06-26,25,105.63,59.06,105.63,154.02,95.83,9.8,False
2026-06-26 12:30:00,2026-06-26,26,102.92,52.36,102.92,155.28,95.83,7.08,False
2026-06-26 13:00:00,2026-06-26,27,102.04,58.04,102.04,147.85,95.83,6.21,False
2026-06-26 13:30:00,2026-06-26,28,102.65,59.74,102.65,147.36,95.83,6.81,False
2026-06-26 14:00:00,2026-06-26,29,84.05,37.18,84.05,132.72,95.83,-11.79,False
2026-06-26 14:30:00,2026-06-26,30,86.58,37.88,86.58,137.08,95.83,-9.25,False
2026-06-26 15:00:00,2026-06-26,31,100.0,50.73,100.0,151.07,95.83,4.16,False
2026-06-26 15:30:00,2026-06-26,32,102.74,51.3,102.74,156.0,95.83,6.91,False
2026-06-26 16:00:00,2026-06-26,33,102.15,45.63,102.15,160.47,95.83,6.32,False
2026-06-26 16:30:00,2026-06-26,34,95.77,40.24,95.77,153.1,95.83,-0.07,False
2026-06-26 17:00:00,2026-06-26,35,98.6,54.52,98.6,144.5,95.83,2.77,False
2026-06-26 17:30:00,2026-06-26,36,101.69,53.46,101.69,151.74,95.83,5.86,False
2026-06-26 18:00:00,2026-06-26,37,97.6,48.42,97.6,148.59,95.83,1.77,False
2026-06-26 18:30:00,2026-06-26,38,98.54,58.81,98.54,140.09,95.83,2.71,False
2026-06-26 19:00:00,2026-06-26,39,123.53,83.22,123.53,165.64,95.83,27.69,False
2026-06-26 19:30:00,2026-06-26,40,121.45,83.79,121.45,160.91,95.83,25.61,False
2026-06-26 20:00:00,2026-06-26,41,122.41,79.18,122.41,167.44,95.83,26.58,False
2026-06-26 20:30:00,2026-06-26,42,123.33,85.87,123.33,162.59,95.83,27.5,False
2026-06-26 21:00:00,2026-06-26,43,113.24,75.46,113.24,152.82,95.83,17.4,False
2026-06-26 21:30:00,2026-06-26,44,119.84,84.3,119.84,157.18,95.83,24.0,False
2026-06-26 22:00:00,2026-06-26,45,103.02,66.74,103.02,141.1,95.83,7.18,False
2026-06-26 22:30:00,2026-06-26,46,103.37,66.22,103.37,142.32,95.83,7.53,False
2026-06-26 23:00:00,2026-06-26,47,98.97,55.48,98.97,144.26,95.83,3.13,False
2026-06-26 23:30:00,2026-06-26,48,99.37,64.65,99.37,135.91,95.83,3.54,False
