settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-06 00:00:00,2026-07-06,1,85.94,62.67,85.94,119.88,85.67,0.27,False
2026-07-06 00:30:00,2026-07-06,2,84.73,57.72,84.73,122.41,85.67,-0.94,False
2026-07-06 01:00:00,2026-07-06,3,78.39,50.2,78.39,117.24,85.67,-7.28,False
2026-07-06 01:30:00,2026-07-06,4,83.94,56.81,83.94,121.74,85.67,-1.73,False
2026-07-06 02:00:00,2026-07-06,5,85.04,58.48,85.04,122.27,85.67,-0.63,False
2026-07-06 02:30:00,2026-07-06,6,89.18,61.47,89.18,127.56,85.67,3.51,False
2026-07-06 03:00:00,2026-07-06,7,81.59,58.01,81.59,115.84,85.67,-4.08,False
2026-07-06 03:30:00,2026-07-06,8,81.24,53.21,81.24,119.94,85.67,-4.43,False
2026-07-06 04:00:00,2026-07-06,9,81.98,52.93,81.98,121.7,85.67,-3.69,False
2026-07-06 04:30:00,2026-07-06,10,76.46,45.85,76.46,117.73,85.67,-9.22,False
2026-07-06 05:00:00,2026-07-06,11,81.46,50.92,81.46,122.67,85.67,-4.21,False
2026-07-06 05:30:00,2026-07-06,12,89.99,58.12,89.99,132.52,85.67,4.31,False
2026-07-06 06:00:00,2026-07-06,13,109.4,78.9,109.4,150.57,85.67,23.73,False
2026-07-06 06:30:00,2026-07-06,14,110.08,83.13,110.08,147.68,85.67,24.4,False
2026-07-06 07:00:00,2026-07-06,15,108.37,78.12,108.37,149.28,85.67,22.69,False
2026-07-06 07:30:00,2026-07-06,16,104.67,76.2,104.67,143.8,85.67,18.99,False
2026-07-06 08:00:00,2026-07-06,17,93.72,60.21,93.72,137.9,85.67,8.05,False
2026-07-06 08:30:00,2026-07-06,18,100.24,69.41,100.24,141.74,85.67,14.57,False
2026-07-06 09:00:00,2026-07-06,19,70.66,35.92,70.66,116.07,85.67,-15.01,False
2026-07-06 09:30:00,2026-07-06,20,63.98,29.64,63.98,108.99,85.67,-21.69,False
2026-07-06 10:00:00,2026-07-06,21,67.0,28.95,67.0,115.72,85.67,-18.67,False
2026-07-06 10:30:00,2026-07-06,22,70.6,28.98,70.6,122.88,85.67,-15.08,False
2026-07-06 11:00:00,2026-07-06,23,63.68,23.77,63.68,114.26,85.67,-21.99,False
2026-07-06 11:30:00,2026-07-06,24,68.42,33.94,68.42,113.57,85.67,-17.25,False
2026-07-06 12:00:00,2026-07-06,25,66.44,27.32,66.44,116.23,85.67,-19.23,False
2026-07-06 12:30:00,2026-07-06,26,62.81,19.71,62.81,116.58,85.67,-22.86,False
2026-07-06 13:00:00,2026-07-06,27,54.77,18.22,54.77,101.99,85.67,-30.9,False
2026-07-06 13:30:00,2026-07-06,28,54.61,19.16,54.61,100.73,85.67,-31.06,False
2026-07-06 14:00:00,2026-07-06,29,58.41,19.0,58.41,108.49,85.67,-27.26,False
2026-07-06 14:30:00,2026-07-06,30,55.39,14.15,55.39,107.3,85.67,-30.28,False
2026-07-06 15:00:00,2026-07-06,31,62.44,20.63,62.44,114.92,85.67,-23.23,False
2026-07-06 15:30:00,2026-07-06,32,67.04,23.05,67.04,121.7,85.67,-18.63,False
2026-07-06 16:00:00,2026-07-06,33,71.99,22.93,71.99,131.72,85.67,-13.68,False
2026-07-06 16:30:00,2026-07-06,34,82.58,34.51,82.58,141.32,85.67,-3.09,False
2026-07-06 17:00:00,2026-07-06,35,105.07,68.44,105.07,152.37,85.67,19.4,False
2026-07-06 17:30:00,2026-07-06,36,113.77,72.98,113.77,165.22,85.67,28.1,False
2026-07-06 18:00:00,2026-07-06,37,123.13,81.4,123.13,175.53,85.67,37.46,False
2026-07-06 18:30:00,2026-07-06,38,115.91,83.63,115.91,158.86,85.67,30.24,False
2026-07-06 19:00:00,2026-07-06,39,121.56,88.71,121.56,165.08,85.67,35.89,False
2026-07-06 19:30:00,2026-07-06,40,110.49,80.29,110.49,151.36,85.67,24.82,False
2026-07-06 20:00:00,2026-07-06,41,114.89,79.12,114.89,161.33,85.67,29.22,False
2026-07-06 20:30:00,2026-07-06,42,113.08,83.07,113.08,153.75,85.67,27.4,False
2026-07-06 21:00:00,2026-07-06,43,101.9,71.58,101.9,142.89,85.67,16.23,False
2026-07-06 21:30:00,2026-07-06,44,105.98,77.9,105.98,144.73,85.67,20.31,False
2026-07-06 22:00:00,2026-07-06,45,90.48,61.66,90.48,129.97,85.67,4.81,False
2026-07-06 22:30:00,2026-07-06,46,94.77,65.08,94.77,135.13,85.67,9.1,False
2026-07-06 23:00:00,2026-07-06,47,96.08,60.05,96.08,142.78,85.67,10.41,False
2026-07-06 23:30:00,2026-07-06,48,96.17,68.9,96.17,134.11,85.67,10.5,False
