settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-30 00:00:00,2026-07-30,1,102.64,54.2,102.64,121.4,114.27,-11.63,False
2026-07-30 00:30:00,2026-07-30,2,102.64,50.46,102.64,125.14,114.27,-11.63,False
2026-07-30 01:00:00,2026-07-30,3,100.3,46.95,100.3,123.96,114.27,-13.97,False
2026-07-30 01:30:00,2026-07-30,4,101.71,49.41,101.71,124.32,114.27,-12.56,False
2026-07-30 02:00:00,2026-07-30,5,100.74,49.01,100.74,122.79,114.27,-13.53,False
2026-07-30 02:30:00,2026-07-30,6,99.34,46.46,99.34,122.53,114.27,-14.93,False
2026-07-30 03:00:00,2026-07-30,7,98.68,49.93,98.68,117.74,114.27,-15.6,False
2026-07-30 03:30:00,2026-07-30,8,98.57,45.37,98.57,122.08,114.27,-15.7,False
2026-07-30 04:00:00,2026-07-30,9,98.42,44.2,98.42,122.96,114.27,-15.85,False
2026-07-30 04:30:00,2026-07-30,10,101.75,45.99,101.75,127.84,114.27,-12.52,False
2026-07-30 05:00:00,2026-07-30,11,105.9,50.19,105.9,131.93,114.27,-8.37,False
2026-07-30 05:30:00,2026-07-30,12,105.13,48.11,105.13,132.48,114.27,-9.14,False
2026-07-30 06:00:00,2026-07-30,13,130.47,74.8,130.47,156.45,114.27,16.19,False
2026-07-30 06:30:00,2026-07-30,14,127.31,75.21,127.31,149.74,114.27,13.04,False
2026-07-30 07:00:00,2026-07-30,15,125.85,70.45,125.85,151.58,114.27,11.58,False
2026-07-30 07:30:00,2026-07-30,16,127.43,73.8,127.43,151.37,114.27,13.15,False
2026-07-30 08:00:00,2026-07-30,17,120.4,61.72,120.4,149.39,114.27,6.12,False
2026-07-30 08:30:00,2026-07-30,18,120.09,64.1,120.09,146.41,114.27,5.82,False
2026-07-30 09:00:00,2026-07-30,19,115.7,55.8,115.7,145.93,114.27,1.43,False
2026-07-30 09:30:00,2026-07-30,20,111.21,51.7,111.21,141.04,114.27,-3.06,False
2026-07-30 10:00:00,2026-07-30,21,109.71,46.49,109.71,143.24,114.27,-4.56,False
2026-07-30 10:30:00,2026-07-30,22,106.94,40.16,106.94,144.03,114.27,-7.33,False
2026-07-30 11:00:00,2026-07-30,23,97.46,32.38,97.46,132.86,114.27,-16.81,False
2026-07-30 11:30:00,2026-07-30,24,97.53,37.89,97.53,127.5,114.27,-16.74,False
2026-07-30 12:00:00,2026-07-30,25,89.1,24.81,89.1,123.7,114.27,-25.18,False
2026-07-30 12:30:00,2026-07-30,26,102.3,34.04,102.3,140.89,114.27,-11.97,False
2026-07-30 13:00:00,2026-07-30,27,104.47,42.75,104.47,136.51,114.27,-9.8,False
2026-07-30 13:30:00,2026-07-30,28,106.19,45.58,106.19,137.13,114.27,-8.08,False
2026-07-30 14:00:00,2026-07-30,29,105.23,40.65,105.23,140.13,114.27,-9.04,False
2026-07-30 14:30:00,2026-07-30,30,106.04,39.64,106.04,142.77,114.27,-8.23,False
2026-07-30 15:00:00,2026-07-30,31,103.59,36.61,103.59,140.89,114.27,-10.68,False
2026-07-30 15:30:00,2026-07-30,32,102.52,33.36,102.52,141.99,114.27,-11.75,False
2026-07-30 16:00:00,2026-07-30,33,95.93,21.7,95.93,140.47,114.27,-18.34,False
2026-07-30 16:30:00,2026-07-30,34,94.82,21.58,94.82,138.37,114.27,-19.45,False
2026-07-30 17:00:00,2026-07-30,35,111.01,49.22,111.01,143.13,114.27,-3.26,False
2026-07-30 17:30:00,2026-07-30,36,110.37,44.42,110.37,146.64,114.27,-3.9,False
2026-07-30 18:00:00,2026-07-30,37,102.5,35.6,102.5,139.71,114.27,-11.77,False
2026-07-30 18:30:00,2026-07-30,38,101.81,44.37,101.81,129.58,114.27,-12.46,False
2026-07-30 19:00:00,2026-07-30,39,136.45,78.43,136.45,164.79,114.27,22.18,False
2026-07-30 19:30:00,2026-07-30,40,138.91,83.54,138.91,164.59,114.27,24.64,False
2026-07-30 20:00:00,2026-07-30,41,137.94,77.0,137.94,169.19,114.27,23.66,False
2026-07-30 20:30:00,2026-07-30,42,138.68,83.52,138.68,164.17,114.27,24.41,False
2026-07-30 21:00:00,2026-07-30,43,129.01,73.53,129.01,154.82,114.27,14.74,False
2026-07-30 21:30:00,2026-07-30,44,124.66,71.42,124.66,148.23,114.27,10.39,False
2026-07-30 22:00:00,2026-07-30,45,113.67,59.69,113.67,137.98,114.27,-0.6,False
2026-07-30 22:30:00,2026-07-30,46,114.73,59.87,114.73,139.9,114.27,0.45,False
2026-07-30 23:00:00,2026-07-30,47,111.14,49.94,111.14,142.66,114.27,-3.13,False
2026-07-30 23:30:00,2026-07-30,48,117.38,64.95,117.38,140.14,114.27,3.11,False
