settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-31 00:00:00,2026-07-31,1,114.65,63.59,114.65,128.6,116.91,-2.26,False
2026-07-31 00:30:00,2026-07-31,2,111.81,57.01,111.81,129.5,116.91,-5.1,False
2026-07-31 01:00:00,2026-07-31,3,115.3,59.32,115.3,134.16,116.91,-1.61,False
2026-07-31 01:30:00,2026-07-31,4,113.98,59.05,113.98,131.79,116.91,-2.93,False
2026-07-31 02:00:00,2026-07-31,5,108.78,54.43,108.78,126.02,116.91,-8.13,False
2026-07-31 02:30:00,2026-07-31,6,106.49,50.98,106.49,124.88,116.91,-10.42,False
2026-07-31 03:00:00,2026-07-31,7,108.94,57.57,108.94,123.2,116.91,-7.97,False
2026-07-31 03:30:00,2026-07-31,8,108.26,52.44,108.26,126.97,116.91,-8.65,False
2026-07-31 04:00:00,2026-07-31,9,109.67,52.83,109.67,129.4,116.91,-7.24,False
2026-07-31 04:30:00,2026-07-31,10,108.61,50.21,108.61,129.89,116.91,-8.3,False
2026-07-31 05:00:00,2026-07-31,11,117.43,59.09,117.43,138.65,116.91,0.51,False
2026-07-31 05:30:00,2026-07-31,12,117.2,57.55,117.2,139.74,116.91,0.29,False
2026-07-31 06:00:00,2026-07-31,13,134.56,76.27,134.56,155.74,116.91,17.65,False
2026-07-31 06:30:00,2026-07-31,14,132.87,78.13,132.87,150.49,116.91,15.96,False
2026-07-31 07:00:00,2026-07-31,15,128.43,70.39,128.43,149.35,116.91,11.52,False
2026-07-31 07:30:00,2026-07-31,16,127.5,71.24,127.5,146.64,116.91,10.59,False
2026-07-31 08:00:00,2026-07-31,17,119.8,58.5,119.8,143.99,116.91,2.89,False
2026-07-31 08:30:00,2026-07-31,18,121.35,62.73,121.35,142.86,116.91,4.44,False
2026-07-31 09:00:00,2026-07-31,19,105.4,42.86,105.4,130.82,116.91,-11.51,False
2026-07-31 09:30:00,2026-07-31,20,107.51,45.37,107.51,132.53,116.91,-9.4,False
2026-07-31 10:00:00,2026-07-31,21,102.36,36.52,102.36,131.09,116.91,-14.55,False
2026-07-31 10:30:00,2026-07-31,22,104.3,34.89,104.3,136.59,116.91,-12.61,False
2026-07-31 11:00:00,2026-07-31,23,95.56,27.85,95.56,126.15,116.91,-21.35,False
2026-07-31 11:30:00,2026-07-31,24,98.41,36.13,98.41,123.57,116.91,-18.5,False
2026-07-31 12:00:00,2026-07-31,25,92.85,25.94,92.85,122.65,116.91,-24.06,False
2026-07-31 12:30:00,2026-07-31,26,91.53,20.63,91.53,125.31,116.91,-25.38,False
2026-07-31 13:00:00,2026-07-31,27,93.15,28.81,93.15,120.38,116.91,-23.76,False
2026-07-31 13:30:00,2026-07-31,28,93.17,29.93,93.17,119.3,116.91,-23.74,False
2026-07-31 14:00:00,2026-07-31,29,99.23,32.03,99.23,129.32,116.91,-17.68,False
2026-07-31 14:30:00,2026-07-31,30,100.11,31.08,100.11,132.03,116.91,-16.8,False
2026-07-31 15:00:00,2026-07-31,31,102.11,32.5,102.11,134.6,116.91,-14.8,False
2026-07-31 15:30:00,2026-07-31,32,101.19,29.4,101.19,135.86,116.91,-15.72,False
2026-07-31 16:00:00,2026-07-31,33,107.89,31.03,107.89,147.63,116.91,-9.02,False
2026-07-31 16:30:00,2026-07-31,34,107.13,31.27,107.13,145.88,116.91,-9.78,False
2026-07-31 17:00:00,2026-07-31,35,122.41,57.99,122.41,149.72,116.91,5.5,False
2026-07-31 17:30:00,2026-07-31,36,121.71,53.14,121.71,153.17,116.91,4.8,False
2026-07-31 18:00:00,2026-07-31,37,111.42,41.89,111.42,143.83,116.91,-5.5,False
2026-07-31 18:30:00,2026-07-31,38,109.32,49.24,109.32,132.28,116.91,-7.59,False
2026-07-31 19:00:00,2026-07-31,39,149.38,88.73,149.38,172.91,116.91,32.47,False
2026-07-31 19:30:00,2026-07-31,40,146.56,88.57,146.56,167.44,116.91,29.65,False
2026-07-31 20:00:00,2026-07-31,41,142.37,78.8,142.37,168.82,116.91,25.46,False
2026-07-31 20:30:00,2026-07-31,42,142.1,84.31,142.1,162.78,116.91,25.19,False
2026-07-31 21:00:00,2026-07-31,43,135.24,77.12,135.24,156.24,116.91,18.32,False
2026-07-31 21:30:00,2026-07-31,44,135.77,79.89,135.77,154.53,116.91,18.86,False
2026-07-31 22:00:00,2026-07-31,45,122.31,65.69,122.31,141.81,116.91,5.39,False
2026-07-31 22:30:00,2026-07-31,46,119.95,62.47,119.95,140.32,116.91,3.04,False
2026-07-31 23:00:00,2026-07-31,47,125.96,62.13,125.96,152.67,116.91,9.05,False
2026-07-31 23:30:00,2026-07-31,48,124.34,69.28,124.34,142.29,116.91,7.43,False
