settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-05 00:00:00,2026-07-05,1,65.78,40.46,65.78,109.62,79.44,-13.66,False
2026-07-05 00:30:00,2026-07-05,2,67.9,38.84,67.9,115.48,79.44,-11.54,False
2026-07-05 01:00:00,2026-07-05,3,76.09,45.86,76.09,124.84,79.44,-3.35,False
2026-07-05 01:30:00,2026-07-05,4,80.2,51.02,80.2,127.9,79.44,0.76,False
2026-07-05 02:00:00,2026-07-05,5,76.71,48.1,76.71,123.84,79.44,-2.73,False
2026-07-05 02:30:00,2026-07-05,6,73.33,43.57,73.33,121.61,79.44,-6.11,False
2026-07-05 03:00:00,2026-07-05,7,73.45,47.82,73.45,117.6,79.44,-5.98,False
2026-07-05 03:30:00,2026-07-05,8,80.31,50.23,80.31,128.91,79.44,0.88,False
2026-07-05 04:00:00,2026-07-05,9,78.66,47.56,78.66,128.28,79.44,-0.78,False
2026-07-05 04:30:00,2026-07-05,10,77.18,44.53,77.18,128.35,79.44,-2.26,False
2026-07-05 05:00:00,2026-07-05,11,79.35,46.76,79.35,130.46,79.44,-0.09,False
2026-07-05 05:30:00,2026-07-05,12,81.78,47.87,81.78,134.21,79.44,2.34,False
2026-07-05 06:00:00,2026-07-05,13,92.62,60.07,92.62,143.69,79.44,13.18,False
2026-07-05 06:30:00,2026-07-05,14,84.98,55.99,84.98,132.48,79.44,5.54,False
2026-07-05 07:00:00,2026-07-05,15,89.53,57.24,89.53,140.34,79.44,10.09,False
2026-07-05 07:30:00,2026-07-05,16,88.03,57.52,88.03,137.06,79.44,8.59,False
2026-07-05 08:00:00,2026-07-05,17,84.75,49.19,84.75,138.83,79.44,5.31,False
2026-07-05 08:30:00,2026-07-05,18,83.41,50.53,83.41,134.81,79.44,3.97,False
2026-07-05 09:00:00,2026-07-05,19,86.32,49.53,86.32,141.63,79.44,6.88,False
2026-07-05 09:30:00,2026-07-05,20,87.64,51.25,87.64,142.55,79.44,8.2,False
2026-07-05 10:00:00,2026-07-05,21,85.32,45.22,85.32,143.94,79.44,5.88,False
2026-07-05 10:30:00,2026-07-05,22,84.75,41.09,84.75,146.93,79.44,5.31,False
2026-07-05 11:00:00,2026-07-05,23,76.7,34.74,76.7,137.18,79.44,-2.74,False
2026-07-05 11:30:00,2026-07-05,24,76.04,39.52,76.04,131.09,79.44,-3.39,False
2026-07-05 12:00:00,2026-07-05,25,76.08,34.91,76.08,135.77,79.44,-3.35,False
2026-07-05 12:30:00,2026-07-05,26,78.17,33.02,78.17,141.83,79.44,-1.27,False
2026-07-05 13:00:00,2026-07-05,27,73.82,35.22,73.82,130.94,79.44,-5.62,False
2026-07-05 13:30:00,2026-07-05,28,75.32,37.82,75.32,131.34,79.44,-4.12,False
2026-07-05 14:00:00,2026-07-05,29,75.81,34.35,75.81,135.79,79.44,-3.63,False
2026-07-05 14:30:00,2026-07-05,30,76.61,33.32,76.61,138.42,79.44,-2.83,False
2026-07-05 15:00:00,2026-07-05,31,64.51,20.66,64.51,126.89,79.44,-14.92,False
2026-07-05 15:30:00,2026-07-05,32,60.64,14.6,60.64,125.2,79.44,-18.8,False
2026-07-05 16:00:00,2026-07-05,33,76.27,25.16,76.27,145.9,79.44,-3.17,False
2026-07-05 16:30:00,2026-07-05,34,72.61,22.49,72.61,141.25,79.44,-6.82,False
2026-07-05 17:00:00,2026-07-05,35,95.11,56.43,95.11,152.31,79.44,15.67,False
2026-07-05 17:30:00,2026-07-05,36,101.95,59.12,101.95,163.3,79.44,22.51,False
2026-07-05 18:00:00,2026-07-05,37,111.53,67.75,111.53,173.83,79.44,32.09,False
2026-07-05 18:30:00,2026-07-05,38,115.34,81.01,115.34,168.19,79.44,35.9,False
2026-07-05 19:00:00,2026-07-05,39,118.17,83.27,118.17,171.59,79.44,38.74,False
2026-07-05 19:30:00,2026-07-05,40,106.5,74.25,106.5,157.27,79.44,27.06,False
2026-07-05 20:00:00,2026-07-05,41,118.38,80.56,118.38,174.72,79.44,38.94,False
2026-07-05 20:30:00,2026-07-05,42,116.43,84.38,116.43,167.0,79.44,37.0,False
2026-07-05 21:00:00,2026-07-05,43,106.5,74.13,106.5,157.39,79.44,27.06,False
2026-07-05 21:30:00,2026-07-05,44,101.64,71.51,101.64,150.29,79.44,22.2,False
2026-07-05 22:00:00,2026-07-05,45,86.65,55.79,86.65,136.04,79.44,7.22,False
2026-07-05 22:30:00,2026-07-05,46,97.96,66.22,97.96,148.22,79.44,18.52,False
2026-07-05 23:00:00,2026-07-05,47,93.92,55.84,93.92,150.52,79.44,14.49,False
2026-07-05 23:30:00,2026-07-05,48,100.62,71.3,100.62,148.46,79.44,21.18,False
