settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-03 00:00:00,2026-07-03,1,74.01,52.87,74.01,105.16,87.39,-13.38,False
2026-07-03 00:30:00,2026-07-03,2,80.34,55.46,80.34,115.23,87.39,-7.05,False
2026-07-03 01:00:00,2026-07-03,3,76.01,49.96,76.01,112.06,87.39,-11.38,False
2026-07-03 01:30:00,2026-07-03,4,73.92,48.92,73.92,108.92,87.39,-13.47,False
2026-07-03 02:00:00,2026-07-03,5,69.6,45.17,69.6,104.04,87.39,-17.79,False
2026-07-03 02:30:00,2026-07-03,6,66.84,41.26,66.84,102.43,87.39,-20.54,False
2026-07-03 03:00:00,2026-07-03,7,64.67,43.22,64.67,96.12,87.39,-22.72,False
2026-07-03 03:30:00,2026-07-03,8,64.41,38.51,64.41,100.32,87.39,-22.98,False
2026-07-03 04:00:00,2026-07-03,9,63.17,36.24,63.17,100.09,87.39,-24.22,False
2026-07-03 04:30:00,2026-07-03,10,65.37,36.89,65.37,103.84,87.39,-22.02,False
2026-07-03 05:00:00,2026-07-03,11,65.13,36.72,65.13,103.54,87.39,-22.26,False
2026-07-03 05:30:00,2026-07-03,12,65.65,35.92,65.65,105.39,87.39,-21.74,False
2026-07-03 06:00:00,2026-07-03,13,92.77,64.4,92.77,131.14,87.39,5.38,False
2026-07-03 06:30:00,2026-07-03,14,93.55,68.74,93.55,128.37,87.39,6.16,False
2026-07-03 07:00:00,2026-07-03,15,88.53,60.42,88.53,126.64,87.39,1.14,False
2026-07-03 07:30:00,2026-07-03,16,90.47,64.14,90.47,126.8,87.39,3.08,False
2026-07-03 08:00:00,2026-07-03,17,84.48,53.1,84.48,125.87,87.39,-2.91,False
2026-07-03 08:30:00,2026-07-03,18,93.45,64.75,93.45,132.15,87.39,6.06,False
2026-07-03 09:00:00,2026-07-03,19,69.65,37.04,69.65,112.27,87.39,-17.74,False
2026-07-03 09:30:00,2026-07-03,20,67.14,34.93,67.14,109.36,87.39,-20.25,False
2026-07-03 10:00:00,2026-07-03,21,57.34,21.42,57.34,103.26,87.39,-30.05,False
2026-07-03 10:30:00,2026-07-03,22,65.31,25.83,65.31,114.79,87.39,-22.08,False
2026-07-03 11:00:00,2026-07-03,23,58.92,21.14,58.92,106.71,87.39,-28.47,False
2026-07-03 11:30:00,2026-07-03,24,58.95,26.6,58.95,101.31,87.39,-28.43,False
2026-07-03 12:00:00,2026-07-03,25,51.82,14.83,51.82,98.82,87.39,-35.57,False
2026-07-03 12:30:00,2026-07-03,26,51.91,10.94,51.91,102.88,87.39,-35.48,False
2026-07-03 13:00:00,2026-07-03,27,51.71,17.29,51.71,96.14,87.39,-35.68,False
2026-07-03 13:30:00,2026-07-03,28,45.52,12.2,45.52,88.85,87.39,-41.87,False
2026-07-03 14:00:00,2026-07-03,29,50.13,12.85,50.13,97.41,87.39,-37.26,False
2026-07-03 14:30:00,2026-07-03,30,68.21,29.1,68.21,117.32,87.39,-19.18,False
2026-07-03 15:00:00,2026-07-03,31,48.19,8.5,48.19,97.87,87.39,-39.2,False
2026-07-03 15:30:00,2026-07-03,32,54.84,12.98,54.84,106.71,87.39,-32.55,False
2026-07-03 16:00:00,2026-07-03,33,57.24,10.31,57.24,114.17,87.39,-30.15,False
2026-07-03 16:30:00,2026-07-03,34,64.28,18.34,64.28,120.23,87.39,-23.11,False
2026-07-03 17:00:00,2026-07-03,35,87.9,53.4,87.9,132.4,87.39,0.51,False
2026-07-03 17:30:00,2026-07-03,36,89.64,50.99,89.64,138.29,87.39,2.25,False
2026-07-03 18:00:00,2026-07-03,37,95.63,56.03,95.63,145.23,87.39,8.24,False
2026-07-03 18:30:00,2026-07-03,38,92.62,62.47,92.62,132.77,87.39,5.23,False
2026-07-03 19:00:00,2026-07-03,39,117.16,86.44,117.16,157.88,87.39,29.77,False
2026-07-03 19:30:00,2026-07-03,40,124.02,95.95,124.02,162.09,87.39,36.63,False
2026-07-03 20:00:00,2026-07-03,41,132.99,99.35,132.99,176.63,87.39,45.6,False
2026-07-03 20:30:00,2026-07-03,42,131.16,103.29,131.16,169.03,87.39,43.77,False
2026-07-03 21:00:00,2026-07-03,43,120.45,92.26,120.45,158.65,87.39,33.07,False
2026-07-03 21:30:00,2026-07-03,44,125.3,99.35,125.3,161.25,87.39,37.91,False
2026-07-03 22:00:00,2026-07-03,45,112.76,86.07,112.76,149.45,87.39,25.37,False
2026-07-03 22:30:00,2026-07-03,46,107.29,79.73,107.29,144.86,87.39,19.9,False
2026-07-03 23:00:00,2026-07-03,47,108.64,74.74,108.64,152.55,87.39,21.25,False
2026-07-03 23:30:00,2026-07-03,48,108.26,83.12,108.26,143.41,87.39,20.87,False
